2023-06-19 14:07:56,793 INFO    MainThread:19076 [wandb_setup.py:_flush():76] Current SDK version is 0.15.4
2023-06-19 14:07:56,796 INFO    MainThread:19076 [wandb_setup.py:_flush():76] Configure stats pid to 19076
2023-06-19 14:07:56,796 INFO    MainThread:19076 [wandb_setup.py:_flush():76] Loading settings from C:\Users\Pranava\.config\wandb\settings
2023-06-19 14:07:56,796 INFO    MainThread:19076 [wandb_setup.py:_flush():76] Loading settings from c:\Users\Pranava\Documents\Aalborg\code\colab_experimental_results\FL_experiments_fixed\wandb\settings
2023-06-19 14:07:56,796 INFO    MainThread:19076 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2023-06-19 14:07:56,796 INFO    MainThread:19076 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2023-06-19 14:07:56,796 INFO    MainThread:19076 [wandb_init.py:_log_setup():507] Logging user logs to c:\Users\Pranava\Documents\Aalborg\code\colab_experimental_results\FL_experiments_fixed\wandb\run-20230619_140756-wlgtp4xp\logs\debug.log
2023-06-19 14:07:56,797 INFO    MainThread:19076 [wandb_init.py:_log_setup():508] Logging internal logs to c:\Users\Pranava\Documents\Aalborg\code\colab_experimental_results\FL_experiments_fixed\wandb\run-20230619_140756-wlgtp4xp\logs\debug-internal.log
2023-06-19 14:07:56,797 INFO    MainThread:19076 [wandb_init.py:_jupyter_setup():453] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x000001883640BB50>
2023-06-19 14:07:56,797 INFO    MainThread:19076 [wandb_init.py:init():547] calling init triggers
2023-06-19 14:07:56,797 INFO    MainThread:19076 [wandb_init.py:init():554] wandb.init called with sweep_config: {}
config: {'random_seed': 0, 'num_clients': 20, 'alpha': 1000000.0, 'learning_rate': 0.01, 'num_communication_rounds': 100, 'server_select_fraction': 0.1, 'client_iterations': 10, 'random_seed_2': 1, 'experiment': 's-fedavg', 'server_selection': 'shapley'}
2023-06-19 14:07:56,797 INFO    MainThread:19076 [wandb_init.py:init():596] starting backend
2023-06-19 14:07:56,797 INFO    MainThread:19076 [wandb_init.py:init():600] setting up manager
2023-06-19 14:07:56,799 INFO    MainThread:19076 [backend.py:_multiprocessing_setup():106] multiprocessing start_methods=spawn, using: spawn
2023-06-19 14:07:56,802 INFO    MainThread:19076 [wandb_init.py:init():606] backend started and connected
2023-06-19 14:07:56,803 INFO    MainThread:19076 [wandb_run.py:_label_probe_notebook():1235] probe notebook
2023-06-19 14:07:56,803 INFO    MainThread:19076 [wandb_run.py:_label_probe_notebook():1245] Unable to probe notebook: 'NoneType' object has no attribute 'get'
2023-06-19 14:07:56,804 INFO    MainThread:19076 [wandb_init.py:init():703] updated telemetry
2023-06-19 14:07:56,859 INFO    MainThread:19076 [wandb_init.py:init():736] communicating run to backend with 60.0 second timeout
2023-06-19 14:07:58,093 INFO    MainThread:19076 [wandb_run.py:_on_init():2176] communicating current version
2023-06-19 14:07:58,224 INFO    MainThread:19076 [wandb_run.py:_on_init():2185] got version response 
2023-06-19 14:07:58,224 INFO    MainThread:19076 [wandb_init.py:init():787] starting run threads in backend
2023-06-19 14:08:01,667 INFO    MainThread:19076 [wandb_run.py:_console_start():2155] atexit reg
2023-06-19 14:08:01,667 INFO    MainThread:19076 [wandb_run.py:_redirect():2010] redirect: SettingsConsole.WRAP_RAW
2023-06-19 14:08:01,667 INFO    MainThread:19076 [wandb_run.py:_redirect():2075] Wrapping output streams.
2023-06-19 14:08:01,667 INFO    MainThread:19076 [wandb_run.py:_redirect():2100] Redirects installed.
2023-06-19 14:08:01,668 INFO    MainThread:19076 [wandb_init.py:init():828] run started, returning control to user process
2023-06-19 14:08:03,036 INFO    MainThread:19076 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-06-19 14:08:03,036 INFO    MainThread:19076 [wandb_init.py:_pause_backend():418] pausing backend
