2023-06-29 00:33:49,957 INFO    MainThread:236538 [wandb_setup.py:_flush():76] Current SDK version is 0.15.4
2023-06-29 00:33:49,958 INFO    MainThread:236538 [wandb_setup.py:_flush():76] Configure stats pid to 236538
2023-06-29 00:33:49,958 INFO    MainThread:236538 [wandb_setup.py:_flush():76] Loading settings from /home/ubuntu/.config/wandb/settings
2023-06-29 00:33:49,958 INFO    MainThread:236538 [wandb_setup.py:_flush():76] Loading settings from /home/ubuntu/Projects/Goal_Oriented_Federated_Learning/wandb/settings
2023-06-29 00:33:49,958 INFO    MainThread:236538 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2023-06-29 00:33:49,958 INFO    MainThread:236538 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'main.py', 'program': '/home/ubuntu/Projects/Goal_Oriented_Federated_Learning/main.py'}
2023-06-29 00:33:49,958 INFO    MainThread:236538 [wandb_init.py:_log_setup():507] Logging user logs to /home/ubuntu/Projects/Goal_Oriented_Federated_Learning/wandb/run-20230629_003349-jrxm7psa/logs/debug.log
2023-06-29 00:33:49,958 INFO    MainThread:236538 [wandb_init.py:_log_setup():508] Logging internal logs to /home/ubuntu/Projects/Goal_Oriented_Federated_Learning/wandb/run-20230629_003349-jrxm7psa/logs/debug-internal.log
2023-06-29 00:33:49,958 INFO    MainThread:236538 [wandb_init.py:init():547] calling init triggers
2023-06-29 00:33:49,958 INFO    MainThread:236538 [wandb_init.py:init():554] wandb.init called with sweep_config: {}
config: {'device': device(type='cuda'), 'dataset': 'mnist', 'num_clients': 40, 'alpha': 1, 'beta': 1, 'clients': [<__main__.Client object at 0x7f971038ce50>, <__main__.Client object at 0x7f97102a57d0>, <__main__.Client object at 0x7f96e28c6b90>, <__main__.Client object at 0x7f96e2918810>, <__main__.Client object at 0x7f96e2a26590>, <__main__.Client object at 0x7f96e2902c50>, <__main__.Client object at 0x7f9707a548d0>, <__main__.Client object at 0x7f9707a4ec90>, <__main__.Client object at 0x7f96e2a70c10>, <__main__.Client object at 0x7f9707a5be90>, <__main__.Client object at 0x7f96e29002d0>, <__main__.Client object at 0x7f96e28a9d90>, <__main__.Client object at 0x7f9707a77a10>, <__main__.Client object at 0x7f96e2a37990>, <__main__.Client object at 0x7f96e28a5cd0>, <__main__.Client object at 0x7f96e2adf090>, <__main__.Client object at 0x7f96e2add0d0>, <__main__.Client object at 0x7f96e2b26250>, <__main__.Client object at 0x7f96e2b25310>, <__main__.Client object at 0x7f96e2a35e10>, <__main__.Client object at 0x7f96e2a26c10>, <__main__.Client object at 0x7f9707a76110>, <__main__.Client object at 0x7f96e2add5d0>, <__main__.Client object at 0x7f96e28c6b10>, <__main__.Client object at 0x7f96e2b27bd0>, <__main__.Client object at 0x7f96e28df290>, <__main__.Client object at 0x7f9707a771d0>, <__main__.Client object at 0x7f96e2b24890>, <__main__.Client object at 0x7f96e2a36050>, <__main__.Client object at 0x7f96e294dd10>, <__main__.Client object at 0x7f96e294e610>, <__main__.Client object at 0x7f96e28aa4d0>, <__main__.Client object at 0x7f96e2970c50>, <__main__.Client object at 0x7f96e2971c50>, <__main__.Client object at 0x7f9710668710>, <__main__.Client object at 0x7f96e2add8d0>, <__main__.Client object at 0x7f96e2a25810>, <__main__.Client object at 0x7f96e2b24c50>, <__main__.Client object at 0x7f96e294ed50>, <__main__.Client object at 0x7f96e2972350>], 'server': <__main__.Server object at 0x7f96e2a73a90>, 'num_communication_rounds': 100, 'select_fraction': 0.1, 'client_selection': 'S-FedAvg', 'algo-alpha': 0.30000000000000004, 'algo-beta': 0.7}
2023-06-29 00:33:49,958 INFO    MainThread:236538 [wandb_init.py:init():596] starting backend
2023-06-29 00:33:49,958 INFO    MainThread:236538 [wandb_init.py:init():600] setting up manager
2023-06-29 00:33:49,960 INFO    MainThread:236538 [backend.py:_multiprocessing_setup():106] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2023-06-29 00:33:49,962 INFO    MainThread:236538 [wandb_init.py:init():606] backend started and connected
2023-06-29 00:33:49,966 INFO    MainThread:236538 [wandb_init.py:init():703] updated telemetry
2023-06-29 00:33:49,972 INFO    MainThread:236538 [wandb_init.py:init():736] communicating run to backend with 60.0 second timeout
2023-06-29 00:33:51,502 INFO    MainThread:236538 [wandb_run.py:_on_init():2176] communicating current version
2023-06-29 00:33:51,670 INFO    MainThread:236538 [wandb_run.py:_on_init():2185] got version response 
2023-06-29 00:33:51,671 INFO    MainThread:236538 [wandb_init.py:init():787] starting run threads in backend
2023-06-29 00:33:55,237 INFO    MainThread:236538 [wandb_run.py:_console_start():2155] atexit reg
2023-06-29 00:33:55,237 INFO    MainThread:236538 [wandb_run.py:_redirect():2010] redirect: 3
2023-06-29 00:33:55,237 INFO    MainThread:236538 [wandb_run.py:_redirect():2075] Wrapping output streams.
2023-06-29 00:33:55,237 INFO    MainThread:236538 [wandb_run.py:_redirect():2100] Redirects installed.
2023-06-29 00:33:55,238 INFO    MainThread:236538 [wandb_init.py:init():828] run started, returning control to user process
2023-06-29 00:35:15,943 INFO    MainThread:236538 [wandb_run.py:_finish():1890] finishing run pringlesinghal/federated-learning-summary/jrxm7psa
2023-06-29 00:35:15,943 INFO    MainThread:236538 [wandb_run.py:_atexit_cleanup():2124] got exitcode: 0
2023-06-29 00:35:15,943 INFO    MainThread:236538 [wandb_run.py:_restore():2107] restore
2023-06-29 00:35:15,943 INFO    MainThread:236538 [wandb_run.py:_restore():2113] restore done
2023-06-29 00:35:21,584 INFO    MainThread:236538 [wandb_run.py:_footer_history_summary_info():3467] rendering history
2023-06-29 00:35:21,593 INFO    MainThread:236538 [wandb_run.py:_footer_history_summary_info():3499] rendering summary
2023-06-29 00:35:21,597 INFO    MainThread:236538 [wandb_run.py:_footer_sync_info():3426] logging synced files
