2023-06-28 07:07:45,163 INFO    StreamThr :61286 [internal.py:wandb_internal():86] W&B internal server running at pid: 61286, started at: 2023-06-28 07:07:45.162189
2023-06-28 07:07:45,165 DEBUG   HandlerThread:61286 [handler.py:handle_request():144] handle_request: status
2023-06-28 07:07:45,168 INFO    WriterThread:61286 [datastore.py:open_for_write():85] open: /home/ubuntu/Projects/Goal_Oriented_Federated_Learning/wandb/run-20230628_070744-plncfkm4/run-plncfkm4.wandb
2023-06-28 07:07:45,169 DEBUG   SenderThread:61286 [sender.py:send():369] send: header
2023-06-28 07:07:45,169 DEBUG   SenderThread:61286 [sender.py:send():369] send: run
2023-06-28 07:07:45,626 INFO    SenderThread:61286 [dir_watcher.py:__init__():211] watching files in: /home/ubuntu/Projects/Goal_Oriented_Federated_Learning/wandb/run-20230628_070744-plncfkm4/files
2023-06-28 07:07:45,626 INFO    SenderThread:61286 [sender.py:_start_run_threads():1100] run started: plncfkm4 with start time 1687928864.305192
2023-06-28 07:07:45,635 DEBUG   SenderThread:61286 [sender.py:send_request():396] send_request: summary_record
2023-06-28 07:07:45,636 INFO    SenderThread:61286 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-28 07:07:45,639 DEBUG   HandlerThread:61286 [handler.py:handle_request():144] handle_request: check_version
2023-06-28 07:07:45,639 DEBUG   SenderThread:61286 [sender.py:send_request():396] send_request: check_version
2023-06-28 07:07:45,791 DEBUG   HandlerThread:61286 [handler.py:handle_request():144] handle_request: run_start
2023-06-28 07:07:45,792 DEBUG   HandlerThread:61286 [system_info.py:__init__():31] System info init
2023-06-28 07:07:45,792 DEBUG   HandlerThread:61286 [system_info.py:__init__():46] System info init done
2023-06-28 07:07:45,792 INFO    HandlerThread:61286 [system_monitor.py:start():181] Starting system monitor
2023-06-28 07:07:45,793 INFO    SystemMonitor:61286 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-28 07:07:45,794 INFO    HandlerThread:61286 [system_monitor.py:probe():201] Collecting system info
